route_id,nlp_biswanath,nlp_biswanath chariali,nlp_bus,nlp_bus journey,nlp_chariali,nlp_chariali dibrugarh,nlp_chariali weather,nlp_clear,nlp_clear traffic,nlp_cloudy,nlp_cloudy traffic,nlp_condition,nlp_condition clear,nlp_condition cloudy,nlp_condition heavy,nlp_condition light,nlp_condition low,nlp_condition moderate,nlp_condition rain,nlp_condition storm,nlp_congestion,nlp_congestion travel,nlp_day,nlp_dibrugarh,nlp_dibrugarh biswanath,nlp_dibrugarh guwahati,nlp_dibrugarh weather,nlp_guwahati,nlp_guwahati dibrugarh,nlp_guwahati haflong,nlp_guwahati jorhat,nlp_guwahati nagaon,nlp_guwahati weather,nlp_haflong,nlp_haflong guwahati,nlp_haflong weather,nlp_heavy,nlp_heavy rain,nlp_heavy traffic,nlp_holiday,nlp_holiday travel,nlp_jorhat,nlp_jorhat guwahati,nlp_jorhat nagaon,nlp_jorhat weather,nlp_journey,nlp_journey biswanath,nlp_journey dibrugarh,nlp_journey guwahati,nlp_journey haflong,nlp_journey jorhat,nlp_journey margherita,nlp_journey nagaon,nlp_journey tinsukia,nlp_light,nlp_light traffic,nlp_low,nlp_low traffic,nlp_margherita,nlp_margherita nagaon,nlp_margherita weather,nlp_moderate,nlp_moderate traffic,nlp_nagaon,nlp_nagaon guwahati,nlp_nagaon jorhat,nlp_nagaon margherita,nlp_nagaon tinsukia,nlp_nagaon weather,nlp_normal,nlp_normal working,nlp_occurs,nlp_occurs holiday,nlp_occurs normal,nlp_rain,nlp_rain traffic,nlp_storm,nlp_storm traffic,nlp_tinsukia,nlp_tinsukia nagaon,nlp_tinsukia weather,nlp_traffic,nlp_traffic condition,nlp_traffic congestion,nlp_traffic travel,nlp_travel,nlp_travel occurs,nlp_weather,nlp_weather condition,nlp_working,nlp_working day
ASTC002,0.0,0.0,0.10984966214088779,0.10984966214088779,0.0,0.0,0.0,0.22531984982510225,0.22531984982510225,0.0,0.0,0.21969932428177558,0.22531984982510225,0.0,0.0,0.21257710907631402,0.0,0.0,0.0,0.0,0.12110422293824825,0.12110422293824825,0.12132345950270779,0.0,0.0,0.0,0.0,0.18707326473505898,0.0,0.0,0.0,0.4108092686688349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10984966214088779,0.0,0.0,0.26233149729060806,0.0,0.0,0.0,0.0,0.0,0.21257710907631402,0.21257710907631402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18465985373540747,0.0,0.0,0.0,0.0,0.26075844422161254,0.12132345950270779,0.12132345950270779,0.10984966214088779,0.0,0.12132345950270779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21969932428177558,0.10984966214088779,0.12110422293824825,0.0,0.10984966214088779,0.10984966214088779,0.10984966214088779,0.10984966214088779,0.12132345950270779,0.12132345950270779
ASTC011,0.0,0.0,0.10492157308516285,0.10492157308516285,0.0,0.0,0.0,0.21521152300533897,0.21521152300533897,0.0,0.0,0.2098431461703257,0.21521152300533897,0.0,0.0,0.20304044865952522,0.0,0.0,0.0,0.0,0.1156712303915929,0.1156712303915929,0.11588063153832905,0.0,0.0,0.0,0.0,0.17868076092037108,0.0,0.0,0.40662209813212796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2522578035913982,0.0,0.0,0.3253262180677175,0.10492157308516285,0.0,0.0,0.25056274938939277,0.0,0.0,0.0,0.0,0.0,0.20304044865952522,0.20304044865952522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11588063153832905,0.11588063153832905,0.10492157308516285,0.0,0.11588063153832905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2098431461703257,0.10492157308516285,0.1156712303915929,0.0,0.10492157308516285,0.10492157308516285,0.10492157308516285,0.10492157308516285,0.11588063153832905,0.11588063153832905
ASTC011,0.0,0.0,0.1050397366158097,0.1050397366158097,0.0,0.0,0.0,0.21545389597637282,0.21545389597637282,0.0,0.0,0.2100794732316194,0.21545389597637282,0.0,0.0,0.0,0.0,0.2014127718937106,0.0,0.0,0.11580150027390053,0.11580150027390053,0.1160111372499146,0.0,0.0,0.0,0.0,0.17888199264944438,0.0,0.0,0.4070800392527336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2525418983855297,0.0,0.0,0.3256926031056893,0.1050397366158097,0.0,0.0,0.25084493519966844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2014127718937106,0.2014127718937106,0.0,0.0,0.0,0.0,0.0,0.0,0.1160111372499146,0.1160111372499146,0.1050397366158097,0.0,0.1160111372499146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2100794732316194,0.1050397366158097,0.11580150027390053,0.0,0.1050397366158097,0.1050397366158097,0.1050397366158097,0.1050397366158097,0.1160111372499146,0.1160111372499146
ASTC002,0.0,0.0,0.10771647959110846,0.10771647959110846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21543295918221692,0.0,0.0,0.0,0.0,0.0,0.20654540302619187,0.2765660163134752,0.0,0.11875248684692441,0.11875248684692441,0.11896746603266775,0.0,0.0,0.0,0.0,0.18344046863823293,0.0,0.0,0.0,0.4028317187507657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10771647959110846,0.0,0.0,0.257237253381509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20654540302619187,0.20654540302619187,0.181073923929561,0.0,0.0,0.0,0.0,0.2556947476013377,0.11896746603266775,0.11896746603266775,0.10771647959110846,0.0,0.11896746603266775,0.23536308938476933,0.23536308938476933,0.0,0.0,0.0,0.0,0.0,0.21543295918221692,0.10771647959110846,0.11875248684692441,0.0,0.10771647959110846,0.10771647959110846,0.10771647959110846,0.10771647959110846,0.11896746603266775,0.11896746603266775
ASTC013,0.0,0.0,0.09213504893064832,0.09213504893064832,0.0,0.0,0.0,0.18898424432163075,0.18898424432163075,0.0,0.0,0.18427009786129664,0.18898424432163075,0.0,0.0,0.0,0.0,0.17666814666109382,0.0,0.0,0.10157467295450591,0.10157467295450591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30485673969615085,0.30485673969615085,0.22151578930451638,0.0,0.0,0.28567954271675505,0.09213504893064832,0.0,0.0,0.0,0.0,0.0,0.0,0.21870792817391402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17666814666109382,0.17666814666109382,0.15488117421442102,0.0,0.3423070251241195,0.0,0.0,0.0,0.0,0.0,0.09213504893064832,0.30485673969615085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18427009786129664,0.09213504893064832,0.10157467295450591,0.0,0.18427009786129664,0.09213504893064832,0.09213504893064832,0.09213504893064832,0.0,0.0
ASTC007,0.0,0.0,0.10433962515505595,0.10433962515505595,0.0,0.0,0.0,0.0,0.0,0.23082063587789592,0.23082063587789592,0.2086792503101119,0.0,0.23082063587789592,0.0,0.20191428398860972,0.0,0.0,0.0,0.0,0.11502965944369385,0.11502965944369385,0.11523789914612144,0.24842325304948018,0.0,0.39415339503470925,0.0,0.17768970735617093,0.0,0.0,0.0,0.0,0.2507737221174973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10433962515505595,0.0,0.3191806403503947,0.0,0.0,0.0,0.0,0.0,0.0,0.20191428398860972,0.20191428398860972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11523789914612144,0.11523789914612144,0.10433962515505595,0.0,0.11523789914612144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2086792503101119,0.10433962515505595,0.11502965944369385,0.0,0.10433962515505595,0.10433962515505595,0.10433962515505595,0.10433962515505595,0.11523789914612144,0.11523789914612144
ASTC013,0.0,0.0,0.10571513661361345,0.10571513661361345,0.0,0.0,0.0,0.21683925322837633,0.21683925322837633,0.0,0.0,0.2114302732272269,0.21683925322837633,0.0,0.0,0.20457612421335686,0.0,0.0,0.0,0.0,0.11654609784764283,0.11654609784764283,0.11675708277841862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2541657295480049,0.0,0.0,0.32778678946324696,0.10571513661361345,0.0,0.0,0.0,0.0,0.0,0.0,0.25094400853674115,0.0,0.20457612421335686,0.20457612421335686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17770961953120407,0.0,0.39276078262067804,0.0,0.0,0.0,0.11675708277841862,0.11675708277841862,0.10571513661361345,0.0,0.11675708277841862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2114302732272269,0.10571513661361345,0.11654609784764283,0.0,0.10571513661361345,0.10571513661361345,0.10571513661361345,0.10571513661361345,0.11675708277841862,0.11675708277841862
ASTC001,0.0,0.0,0.08298617517138392,0.08298617517138392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16597235034276783,0.0,0.0,0.43429362640261826,0.0,0.0,0.0,0.0,0.0,0.09148845852487188,0.09148845852487188,0.09165408128226259,0.0,0.0,0.0,0.0,0.1413249200282048,0.0,0.0,0.0,0.0,0.19945204902831848,0.0,0.0,0.0,0.43429362640261826,0.27627168637337995,0.26542506210855127,0.0,0.0,0.0,0.0,0.0,0.0,0.08298617517138392,0.0,0.0,0.0,0.0,0.0,0.0,0.1969905551629164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13950170324196876,0.31565122541781887,0.0,0.0,0.0,0.0,0.09165408128226259,0.09165408128226259,0.08298617517138392,0.0,0.09165408128226259,0.18132678155381188,0.18132678155381188,0.0,0.0,0.0,0.0,0.0,0.16597235034276783,0.08298617517138392,0.09148845852487188,0.0,0.08298617517138392,0.08298617517138392,0.08298617517138392,0.08298617517138392,0.09165408128226259,0.09165408128226259
ASTC003,0.0,0.0,0.08797735269286225,0.08797735269286225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1759547053857245,0.0,0.0,0.0,0.1702506037355827,0.0,0.0,0.22588508325219137,0.0,0.0969910032164545,0.0969910032164545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29109974130726973,0.29109974130726973,0.0,0.0,0.0,0.0,0.08797735269286225,0.0,0.0,0.0,0.0,0.0,0.0,0.20883849042252006,0.0,0.1702506037355827,0.1702506037355827,0.0,0.0,0.26844076079121615,0.0,0.3265946491685258,0.0,0.0,0.1478919895034008,0.0,0.0,0.3265946491685258,0.0,0.0,0.0,0.0,0.08797735269286225,0.29109974130726973,0.0,0.19223262405425623,0.19223262405425623,0.0,0.0,0.0,0.0,0.0,0.1759547053857245,0.08797735269286225,0.0969910032164545,0.0,0.1759547053857245,0.08797735269286225,0.08797735269286225,0.08797735269286225,0.0,0.0
ASTC008,0.0,0.0,0.0892077410715202,0.0892077410715202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1784154821430404,0.0,0.0,0.0,0.0,0.0,0.17105505956578118,0.0,0.360482203183468,0.09834745006941353,0.09834745006941353,0.09852548974923186,0.21239559947862155,0.0,0.0,0.27544439535236664,0.1519202065499791,0.33224348771126644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0892077410715202,0.0,0.0,0.21303661594507692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17105505956578118,0.17105505956578118,0.0,0.0,0.0,0.0,0.0,0.0,0.09852548974923186,0.09852548974923186,0.0892077410715202,0.0,0.09852548974923186,0.0,0.0,0.360482203183468,0.360482203183468,0.0,0.0,0.0,0.1784154821430404,0.0892077410715202,0.09834745006941353,0.0,0.0892077410715202,0.0892077410715202,0.0892077410715202,0.0892077410715202,0.09852548974923186,0.09852548974923186
ASTC004,0.0,0.0,0.09136781192935096,0.09136781192935096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18273562385870193,0.0,0.0,0.23907872785630702,0.17681169831600554,0.0,0.0,0.0,0.0,0.10072882928925714,0.10072882928925714,0.10091118001113632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23907872785630702,0.3041752367769315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09136781192935096,0.0,0.0,0.0,0.0,0.0,0.34485775417045167,0.0,0.0,0.17681169831600554,0.17681169831600554,0.0,0.0,0.27878589427178374,0.34485775417045167,0.0,0.0,0.0,0.15359143085355156,0.0,0.0,0.0,0.0,0.21688667972482034,0.10091118001113632,0.10091118001113632,0.09136781192935096,0.0,0.10091118001113632,0.19964085874000045,0.19964085874000045,0.0,0.0,0.0,0.0,0.0,0.18273562385870193,0.09136781192935096,0.10072882928925714,0.0,0.09136781192935096,0.09136781192935096,0.09136781192935096,0.09136781192935096,0.10091118001113632,0.10091118001113632
ASTC006,0.0,0.0,0.08894389667204697,0.08894389667204697,0.0,0.0,0.0,0.18243866253590893,0.18243866253590893,0.0,0.0,0.17788779334409394,0.18243866253590893,0.0,0.0,0.0,0.0,0.17054914024840034,0.0,0.0,0.09805657369936305,0.09805657369936305,0.0,0.0,0.0,0.0,0.0,0.15147088124274044,0.0,0.33401473201690296,0.0,0.0,0.0,0.2734894079540686,0.0,0.33401473201690296,0.0,0.0,0.0,0.29429784506568846,0.29429784506568846,0.0,0.0,0.0,0.0,0.08894389667204697,0.0,0.0,0.21240653028967654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17054914024840034,0.17054914024840034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08894389667204697,0.29429784506568846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17788779334409394,0.08894389667204697,0.09805657369936305,0.0,0.17788779334409394,0.08894389667204697,0.08894389667204697,0.08894389667204697,0.0,0.0
ASTC011,0.0,0.0,0.10294646086969254,0.10294646086969254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2058929217393851,0.0,0.0,0.0,0.19921828264933308,0.0,0.0,0.26431881810823804,0.0,0.11349375960644296,0.11349375960644296,0.11369921884923419,0.0,0.0,0.0,0.0,0.17531715758136185,0.0,0.0,0.398967578194183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24750913794837864,0.0,0.0,0.31920206487000713,0.10294646086969254,0.0,0.0,0.24584599255370257,0.0,0.0,0.0,0.0,0.0,0.19921828264933308,0.19921828264933308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11369921884923419,0.11369921884923419,0.10294646086969254,0.0,0.11369921884923419,0.22494048416264037,0.22494048416264037,0.0,0.0,0.0,0.0,0.0,0.2058929217393851,0.10294646086969254,0.11349375960644296,0.0,0.10294646086969254,0.10294646086969254,0.10294646086969254,0.10294646086969254,0.11369921884923419,0.11369921884923419
ASTC003,0.0,0.0,0.10156094060790825,0.10156094060790825,0.0,0.0,0.0,0.20831830922265843,0.20831830922265843,0.0,0.0,0.2031218812158165,0.20831830922265843,0.0,0.0,0.0,0.0,0.19474221111948692,0.0,0.0,0.1119662869551991,0.1119662869551991,0.1121689809941994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10156094060790825,0.0,0.0,0.0,0.0,0.0,0.0,0.24108287955074562,0.0,0.0,0.0,0.0,0.0,0.3098876623241507,0.0,0.377020434825568,0.19474221111948692,0.19474221111948692,0.17072631879225528,0.0,0.0,0.377020434825568,0.0,0.0,0.1121689809941994,0.1121689809941994,0.10156094060790825,0.0,0.1121689809941994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2031218812158165,0.10156094060790825,0.1119662869551991,0.0,0.10156094060790825,0.10156094060790825,0.10156094060790825,0.10156094060790825,0.1121689809941994,0.1121689809941994
ASTC011,0.0,0.0,0.080945993301213,0.080945993301213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161891986602426,0.0,0.0,0.42361669158681853,0.0,0.0,0.0,0.0,0.0,0.08923925142469104,0.08923925142469104,0.08940080241294407,0.0,0.0,0.0,0.0,0.13785050348774563,0.0,0.0,0.3137050719284621,0.0,0.0,0.0,0.0,0.0,0.42361669158681853,0.26947965764550486,0.2588996932927875,0.0,0.0,0.19461449041670487,0.0,0.0,0.250986075542765,0.080945993301213,0.0,0.0,0.19330677226069365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08940080241294407,0.08940080241294407,0.080945993301213,0.0,0.08940080241294407,0.17686893527353054,0.17686893527353054,0.0,0.0,0.0,0.0,0.0,0.161891986602426,0.080945993301213,0.08923925142469104,0.0,0.080945993301213,0.080945993301213,0.080945993301213,0.080945993301213,0.08940080241294407,0.08940080241294407
ASTC002,0.0,0.0,0.10864018838911765,0.10864018838911765,0.0,0.0,0.0,0.0,0.0,0.24033436317798984,0.24033436317798984,0.2172803767782353,0.0,0.24033436317798984,0.0,0.0,0.0,0.20831660652901596,0.0,0.0,0.11977083350383678,0.11977083350383678,0.11998765621590046,0.0,0.0,0.0,0.0,0.18501353875188017,0.0,0.0,0.0,0.4062861502745189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10864018838911765,0.0,0.0,0.2594431583184898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20831660652901596,0.20831660652901596,0.18262670004384454,0.0,0.0,0.0,0.0,0.2578874249786588,0.11998765621590046,0.11998765621590046,0.10864018838911765,0.0,0.11998765621590046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2172803767782353,0.10864018838911765,0.11977083350383678,0.0,0.10864018838911765,0.10864018838911765,0.10864018838911765,0.10864018838911765,0.11998765621590046,0.11998765621590046
ASTC003,0.0,0.0,0.1004989933027277,0.1004989933027277,0.0,0.0,0.0,0.0,0.0,0.22232437105990455,0.22232437105990455,0.2009979866054554,0.0,0.22232437105990455,0.0,0.0,0.0,0.1927059364939727,0.0,0.0,0.11079553867351286,0.11079553867351286,0.110996113291531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1004989933027277,0.0,0.0,0.0,0.0,0.0,0.0,0.2385620549824455,0.0,0.0,0.0,0.0,0.0,0.30664739725823015,0.0,0.3730782122312862,0.1927059364939727,0.1927059364939727,0.16894116051113245,0.0,0.0,0.3730782122312862,0.0,0.0,0.110996113291531,0.110996113291531,0.1004989933027277,0.0,0.110996113291531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2009979866054554,0.1004989933027277,0.11079553867351286,0.0,0.1004989933027277,0.1004989933027277,0.1004989933027277,0.1004989933027277,0.110996113291531,0.110996113291531
ASTC010,0.25486004699080206,0.25486004699080206,0.08254112069460044,0.08254112069460044,0.25486004699080206,0.3167284855730126,0.0,0.0,0.0,0.0,0.0,0.16508224138920088,0.0,0.0,0.215982255838171,0.15973060340115738,0.0,0.0,0.0,0.0,0.09099780634146394,0.09099780634146394,0.09116254086476647,0.19652297660481677,0.0,0.0,0.25486004699080206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215982255838171,0.274790042586628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08254112069460044,0.3167284855730126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15973060340115738,0.15973060340115738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09116254086476647,0.09116254086476647,0.08254112069460044,0.0,0.09116254086476647,0.18035432685609146,0.18035432685609146,0.0,0.0,0.0,0.0,0.0,0.16508224138920088,0.08254112069460044,0.09099780634146394,0.0,0.08254112069460044,0.08254112069460044,0.08254112069460044,0.08254112069460044,0.09116254086476647,0.09116254086476647
ASTC013,0.0,0.0,0.09727176127133128,0.09727176127133128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19454352254266255,0.0,0.0,0.25452737074490067,0.0,0.0,0.0,0.2497488185348022,0.0,0.10723766312081041,0.10723766312081041,0.10743179687001306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25452737074490067,0.0,0.3111164386541604,0.0,0.0,0.23386573540844824,0.0,0.0,0.3016067457690744,0.09727176127133128,0.0,0.0,0.0,0.0,0.0,0.0,0.2309013304317429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16351610791403332,0.0,0.36139132301797594,0.0,0.0,0.0,0.10743179687001306,0.10743179687001306,0.09727176127133128,0.0,0.10743179687001306,0.2125411295432654,0.2125411295432654,0.0,0.0,0.0,0.0,0.0,0.19454352254266255,0.09727176127133128,0.10723766312081041,0.0,0.09727176127133128,0.09727176127133128,0.09727176127133128,0.09727176127133128,0.10743179687001306,0.10743179687001306
ASTC003,0.0,0.0,0.07855647263448785,0.07855647263448785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1571129452689757,0.0,0.0,0.0,0.15201965601363698,0.0,0.0,0.0,0.3174411770711528,0.08660491429612083,0.08660491429612083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2599279037384166,0.2599279037384166,0.0,0.0,0.0,0.0,0.07855647263448785,0.0,0.0,0.0,0.0,0.0,0.0,0.18647543550415863,0.0,0.15201965601363698,0.15201965601363698,0.0,0.0,0.2396953151420201,0.0,0.29162190989703407,0.0,0.0,0.1320552695742395,0.0,0.0,0.29162190989703407,0.0,0.0,0.0,0.0,0.07855647263448785,0.2599279037384166,0.0,0.0,0.0,0.3174411770711528,0.3174411770711528,0.0,0.0,0.0,0.1571129452689757,0.07855647263448785,0.08660491429612083,0.0,0.1571129452689757,0.07855647263448785,0.07855647263448785,0.07855647263448785,0.0,0.0
ASTC005,0.0,0.0,0.10086654545050373,0.10086654545050373,0.0,0.0,0.0,0.2068939897524265,0.2068939897524265,0.0,0.0,0.20173309090100747,0.2068939897524265,0.0,0.0,0.0,0.0,0.1934107145073623,0.0,0.0,0.11120074808770852,0.11120074808770852,0.11140205626164817,0.0,0.0,0.0,0.0,0.1717750750636987,0.0,0.0,0.0,0.0,0.24242639363680754,0.31014980037747825,0.38103348824243277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10086654545050373,0.0,0.0,0.0,0.38103348824243277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1934107145073623,0.1934107145073623,0.0,0.0,0.0,0.0,0.0,0.0,0.11140205626164817,0.11140205626164817,0.10086654545050373,0.0,0.11140205626164817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20173309090100747,0.10086654545050373,0.11120074808770852,0.0,0.10086654545050373,0.10086654545050373,0.10086654545050373,0.10086654545050373,0.11140205626164817,0.11140205626164817
ASTC015,0.0,0.0,0.10075970034089679,0.10075970034089679,0.0,0.0,0.0,0.2066748327374481,0.2066748327374481,0.0,0.0,0.20151940068179358,0.2066748327374481,0.0,0.0,0.0,0.0,0.19320583994862334,0.0,0.0,0.11108295624637264,0.11108295624637264,0.11128405118019571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10075970034089679,0.0,0.0,0.0,0.0,0.0,0.0,0.2391809149802433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19320583994862334,0.19320583994862334,0.16937941514567426,0.0,0.0,0.0,0.3832556786675905,0.0,0.11128405118019571,0.11128405118019571,0.10075970034089679,0.0,0.11128405118019571,0.0,0.0,0.0,0.0,0.3103037568821123,0.0,0.3832556786675905,0.20151940068179358,0.10075970034089679,0.11108295624637264,0.0,0.10075970034089679,0.10075970034089679,0.10075970034089679,0.10075970034089679,0.11128405118019571,0.11128405118019571
ASTC016,0.0,0.0,0.10115073234249917,0.10115073234249917,0.0,0.0,0.0,0.20747690413357908,0.20747690413357908,0.0,0.0,0.20230146468499835,0.20747690413357908,0.0,0.0,0.1957432534907814,0.0,0.0,0.0,0.0,0.11151405112436423,0.11151405112436423,0.1117159264749037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10115073234249917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3782775255662094,0.1957432534907814,0.1957432534907814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17003674909476868,0.0,0.0,0.0,0.0,0.24010913719223267,0.1117159264749037,0.1117159264749037,0.10115073234249917,0.0,0.1117159264749037,0.0,0.0,0.0,0.0,0.3115079952705536,0.3782775255662094,0.0,0.20230146468499835,0.10115073234249917,0.11151405112436423,0.0,0.10115073234249917,0.10115073234249917,0.10115073234249917,0.10115073234249917,0.1117159264749037,0.1117159264749037
ASTC010,0.27406322929891613,0.27406322929891613,0.08876042500427776,0.08876042500427776,0.27406322929891613,0.34059332795394076,0.0,0.0,0.0,0.1963562520934255,0.1963562520934255,0.17752085000855553,0.0,0.1963562520934255,0.0,0.0,0.0,0.1701973349377633,0.0,0.0,0.09785430458607368,0.09785430458607368,0.09803145151815024,0.2113305801975907,0.0,0.0,0.27406322929891613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08876042500427776,0.34059332795394076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1701973349377633,0.1701973349377633,0.0,0.0,0.0,0.0,0.0,0.0,0.09803145151815024,0.09803145151815024,0.08876042500427776,0.0,0.09803145151815024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17752085000855553,0.08876042500427776,0.09785430458607368,0.0,0.08876042500427776,0.08876042500427776,0.08876042500427776,0.08876042500427776,0.09803145151815024,0.09803145151815024
ASTC008,0.0,0.0,0.10450863818184969,0.10450863818184969,0.0,0.0,0.0,0.0,0.0,0.23119452733340198,0.23119452733340198,0.20901727636369938,0.0,0.23119452733340198,0.0,0.2022413519097288,0.0,0.0,0.0,0.0,0.11521598856731051,0.11521598856731051,0.11542456558379643,0.24882565784882124,0.0,0.0,0.32268857284504154,0.17797753544857334,0.3892298362050752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10450863818184969,0.0,0.0,0.2495766213544175,0.0,0.0,0.0,0.0,0.0,0.2022413519097288,0.2022413519097288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11542456558379643,0.11542456558379643,0.10450863818184969,0.0,0.11542456558379643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20901727636369938,0.10450863818184969,0.11521598856731051,0.0,0.10450863818184969,0.10450863818184969,0.10450863818184969,0.10450863818184969,0.11542456558379643,0.11542456558379643
